regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.11464133639043564,0.8264462809917356,1,3,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Basilicata,1.7291066282420748,2.1052631578947367,0,0,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Calabria,5.337361530715005,12.004530011325029,-1,2,4,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Campania,2.6204039357845677,12.070610687022901,-3,11,7,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Emilia-Romagna,2.4096385542168677,6.977648202137998,-1,5,5,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Friuli Venezia Giulia,1.136,4.315068493150685,0,1,1,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Lazio,2.474041789514165,4.533196352895852,-1,23,5,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Liguria,0.9323064450749898,3.4769463340891913,0,3,1,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Lombardia,0.3624843888025831,1.3485310643763044,0,4,1,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Marche,3.617363344051447,4.352030947775629,2,1,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Molise,3.4246575342465753,3.4246575342465753,0,1,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
P.A. Bolzano,0.4064289673009422,7.382550335570469,1,6,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
P.A. Trento,0.3963011889035667,2.0408163265306123,0,4,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Piemonte,0.22934276915012122,1.3904982618771726,0,1,1,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Puglia,0.557406022704099,3.3967391304347827,1,6,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Sardegna,0.49335863377609107,1.3265306122448979,0,-1,2,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Sicilia,4.413669423134403,11.243654822335026,-3,23,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Toscana,1.8762226569446914,4.058966074313409,0,11,3,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Umbria,0.34860557768924305,2.204724409448819,1,1,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Valle d'Aosta,0.18796992481203006,0.0,0,0,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
Veneto,0.7496251874062968,3.962480857580398,0,1,0,1.1399150122535242,4.797356558630958,-0.14285714285714285,5.0476190476190474,1.4285714285714286
