regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.0392140943411545,4.306864064602961,0,2,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Basilicata,3.6486486486486487,3.9940828402366866,0,0,0,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Calabria,3.624215428224337,7.708871662360035,0,1,0,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Campania,2.640164849317421,6.041850869437076,-3,-2,6,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Emilia-Romagna,1.1052330087272972,2.1606977666182106,8,-18,6,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Friuli Venezia Giulia,2.1315092674315976,7.441936539090611,-2,11,3,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Lazio,1.7965367965367964,4.298495850622406,-1,10,6,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Liguria,0.7102161866853977,2.7794746487477093,-1,4,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Lombardia,0.7043851521282832,2.1536168209634394,0,13,15,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Marche,4.747685876381009,6.768837803320562,2,-2,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Molise,2.575107296137339,2.575107296137339,0,0,0,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
P.A. Bolzano,2.934407364787112,16.798418972332016,0,-1,2,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
P.A. Trento,0.8137916265124746,5.83804143126177,0,0,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Piemonte,0.5091685953355884,2.2768798313422347,0,-9,5,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Puglia,1.0670731707317074,3.9807596616354286,1,4,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Sardegna,0.4349359351122605,1.475867570801755,-1,-2,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Sicilia,1.4723343623842318,6.519453207150368,-3,-3,4,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Toscana,1.2939001848428835,4.059206100022426,-2,5,1,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Umbria,0.9544008483563097,4.175453395191902,0,-1,0,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Valle d'Aosta,0.0,0.0,0,-1,0,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
Veneto,0.8113455735240475,3.6063027075011096,4,5,5,1.1474285358967333,3.941234226699153,0.09523809523809523,0.7619047619047619,2.8095238095238093
