regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.231577573265453,16.739980449657867,-5,-22,12,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Basilicata,20.057887120115776,19.207048458149778,-1,-1,1,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Calabria,16.904852884982805,71.05798575788403,-1,5,9,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Campania,15.058994452760412,13.517583210465226,1,8,21,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Emilia-Romagna,26.004734085414988,35.443980447379495,-7,-6,29,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Friuli Venezia Giulia,16.108300287159853,11.925365062195782,0,-3,6,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Lazio,15.180713336902,39.353806497489,5,31,26,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Liguria,19.384403641027244,28.743608473338202,1,15,2,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Lombardia,16.152903142888213,24.649692412850307,5,-216,121,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Marche,30.75508381062477,21.019108280254777,1,6,6,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Molise,12.687549355093445,6.473364801078894,0,0,1,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
P.A. Bolzano,17.76396751169087,19.25638179800222,1,3,1,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
P.A. Trento,17.725203373386073,12.162162162162161,3,-1,0,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Piemonte,14.312744438267451,15.255351793672828,-1,-3,25,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Puglia,11.68789720533955,20.32413491020587,4,21,12,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Sardegna,6.828399355331241,28.858218318695105,0,4,8,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Sicilia,15.783314538607204,14.877717391304348,0,14,26,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Toscana,17.884940081538524,26.47435311328518,1,10,34,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Umbria,13.687859840277348,22.173464119772845,1,-6,7,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Valle d'Aosta,17.0376055257099,-12.5,0,-2,0,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
Veneto,13.37077551477171,53.22639445862195,1,-31,26,16.026622451015747,27.252286741938978,0.42857142857142855,-8.285714285714286,17.761904761904763
