regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,9.777482043955613,20.0,7,24,2,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Basilicata,25.857359635811836,30.63646170442287,0,4,0,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Calabria,15.631248214795773,26.587476169526322,4,28,2,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Campania,23.906417857000758,25.278594805087202,8,6,20,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Emilia-Romagna,26.194624982511478,22.372528616024972,1,123,35,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Friuli Venezia Giulia,12.043722134330505,10.093064480389984,-4,-1,9,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Lazio,11.028891763691247,33.52542239993728,-1,65,43,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Liguria,19.74138298325593,34.14071510957324,0,-11,9,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Lombardia,17.176176938564673,18.44062153163152,10,203,55,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Marche,9.457481979296515,22.659394883781328,0,6,8,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Molise,14.690451206715634,7.71850170261067,0,-6,0,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
P.A. Bolzano,14.917831739023793,14.751552795031056,-1,-2,2,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
P.A. Trento,16.596878568709556,9.63624760689215,1,12,2,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Piemonte,18.347565424892025,12.91866028708134,8,66,13,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Puglia,8.350044116467474,26.205207527713327,4,31,4,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Sardegna,4.042771951470286,17.40747299451036,1,25,4,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Sicilia,23.411069431665368,26.80967020681945,20,63,35,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Toscana,18.612888482632542,26.28036847883156,9,24,15,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Umbria,10.12915492034354,13.947049662571379,3,-7,7,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Valle d'Aosta,16.506765067650676,12.440191387559809,0,7,0,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
Veneto,11.480494797366918,27.056035212459793,1,67,29,16.03269759522622,23.62323580467433,3.380952380952381,34.61904761904762,14.0
