regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.824228028503563,7.890222984562607,2,2,24,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Basilicata,2.7675953079178885,8.464125560538116,1,-1,0,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Calabria,5.57424315233061,6.513194834362718,0,5,1,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Campania,9.534559458203306,10.210099520825654,7,8,38,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Emilia-Romagna,4.535846900885462,8.688198208162813,2,26,25,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Friuli Venezia Giulia,2.58555948932518,2.677470494979743,1,3,17,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Lazio,2.8108005564689518,8.042162795237166,-4,-11,33,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Liguria,4.9256625727213965,7.517758484609313,-3,-17,13,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Lombardia,7.055677259665993,8.558118899733806,17,91,43,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Marche,7.941498086386003,12.343318461865307,0,12,9,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Molise,7.428571428571429,7.428571428571429,2,9,5,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
P.A. Bolzano,2.216953171310018,6.757557794902193,0,0,13,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
P.A. Trento,7.845789651673994,4.276315789473684,2,-1,1,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Piemonte,4.674648144763298,9.107079331198861,4,14,22,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Puglia,6.820253584155134,8.217726396917149,4,-17,32,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Sardegna,1.9121236777868185,1.9121236777868185,-3,-17,7,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Sicilia,1.7951467492751896,5.423566114710823,-7,-25,21,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Toscana,4.17743979721166,6.971639301079989,4,27,20,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Umbria,3.616287094547964,5.941043083900227,-2,-2,10,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Valle d'Aosta,1.2012012012012012,2.2346368715083798,-1,0,1,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
Veneto,2.8240925408855206,10.751164203280016,2,34,21,4.38176731940102,8.068254810511911,1.3333333333333333,6.666666666666667,16.952380952380953
