regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.37082818294190356,0,-2,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Basilicata,0.0,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Calabria,0.25673940949935814,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Campania,0.4333694474539545,0,35,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Emilia-Romagna,0.451693851944793,0,-5,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Friuli Venezia Giulia,0.03745318352059925,0,1,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Lazio,0.8554319931565441,0,2,1,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Liguria,0.27137042062415195,0,1,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Lombardia,0.6042585843084596,-4,1,5,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Marche,0.0,1,-1,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Molise,0.0,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
P.A. Bolzano,0.31282586027111575,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
P.A. Trento,0.0,0,-1,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Piemonte,0.28169014084507044,-1,-12,3,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Puglia,0.0,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Sardegna,0.17809439002671415,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Sicilia,0.0,0,0,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Toscana,0.23181686467690524,1,1,2,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Umbria,0.1771479185119575,0,1,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Valle d'Aosta,0.0,0,-2,0,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
Veneto,0.2961082910321489,0,1,2,0.33643625255423226,-0.14285714285714285,0.9523809523809523,0.6190476190476191
