regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,9.111617312072893,-3,6,8,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Basilicata,12.92962356792144,2,11,3,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Calabria,15.075376884422111,-1,17,5,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Campania,10.536635706914344,3,23,37,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Emilia-Romagna,20.161960132890364,1,36,66,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Friuli Venezia Giulia,14.492171818546769,3,-15,30,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Lazio,11.941719836206076,-2,37,45,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Liguria,10.839328537170264,0,28,8,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Lombardia,11.141060197663972,3,-76,62,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Marche,17.28074727555786,8,7,13,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Molise,7.267441860465116,0,2,1,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
P.A. Bolzano,16.534391534391535,0,12,1,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
P.A. Trento,19.602272727272727,-1,7,6,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Piemonte,12.974009373668514,1,2,19,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Puglia,17.388873357562204,4,13,26,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Sardegna,9.502262443438914,1,10,8,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Sicilia,18.245573695102323,0,33,37,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Toscana,6.707964601769912,4,20,29,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Umbria,9.879032258064516,1,7,4,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Valle d'Aosta,10.546875,0,-1,2,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
Veneto,15.589491864375965,3,-3,38,13.672863751418348,1.2857142857142858,8.380952380952381,21.333333333333332
