regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,,0,0,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Basilicata,1.834862385321101,0,0,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Calabria,1.3480392156862746,0,3,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Campania,2.240566037735849,3,17,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Emilia-Romagna,1.5062213490504257,0,-5,2,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Friuli Venezia Giulia,1.5466408893185113,1,-1,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Lazio,1.7434488588334742,1,-23,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Liguria,4.1483650561249386,-1,-4,3,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Lombardia,1.4136406270936621,2,-7,5,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Marche,2.127659574468085,0,-2,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Molise,0.33112582781456956,0,-1,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
P.A. Bolzano,1.3071895424836601,0,0,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
P.A. Trento,2.9088558500323205,0,3,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Piemonte,1.87703505075656,1,2,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Puglia,1.8005041411595246,-2,-2,1,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Sardegna,5.6426332288401255,0,5,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Sicilia,3.717948717948718,0,3,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Toscana,1.829268292682927,2,-2,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Umbria,1.8461538461538463,0,2,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Valle d'Aosta,1.7045454545454546,0,-2,0,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
Veneto,1.579620160701242,0,-1,4,1.9022390564318934,0.3333333333333333,-0.7142857142857143,0.7142857142857143
