regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.130801687763713,1,35,8,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Basilicata,5.277587388622344,1,2,0,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Calabria,8.187543736878936,0,9,3,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Campania,18.679385697855356,17,19,20,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Emilia-Romagna,6.602495210504182,10,118,15,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Friuli Venezia Giulia,5.4500226142017185,4,20,1,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Lazio,7.901831734200301,8,33,23,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Liguria,17.72848828063552,-1,49,14,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Lombardia,16.805740987983977,29,256,58,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Marche,14.048059149722736,2,23,2,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Molise,9.734513274336283,1,-2,1,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
P.A. Bolzano,13.656884875846501,0,17,1,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
P.A. Trento,19.107806691449813,0,3,1,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Piemonte,19.590340320395313,19,167,13,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Puglia,11.870992811346415,3,46,13,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Sardegna,6.839622641509434,1,3,7,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Sicilia,11.74221736755871,5,50,10,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Toscana,13.501703451340543,9,25,15,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Umbria,9.387144992526158,6,9,2,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Valle d'Aosta,11.46881287726358,5,24,2,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
Veneto,11.148451198129749,7,52,12,12.61138315806374,6.0476190476190474,45.61904761904762,10.523809523809524
