regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.4132231404958678,0,0,5,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Basilicata,0.0,0,0,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Calabria,0.0,0,0,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Campania,0.10080645161290322,1,12,2,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Emilia-Romagna,0.44486068836338094,-4,-25,12,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Friuli Venezia Giulia,0.18298261665141813,0,0,1,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Lazio,0.19692792437967704,0,-14,2,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Liguria,1.178318931657502,0,-16,1,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Lombardia,2.1553711387736283,-1,-64,12,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Marche,0.4106776180698152,0,-3,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Molise,0.0,0,1,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
P.A. Bolzano,0.0,-1,0,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
P.A. Trento,0.0,-1,0,1,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Piemonte,1.5741507870753935,-8,-55,8,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Puglia,0.0,0,-6,2,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Sardegna,0.0,0,-2,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Sicilia,0.17929179740026893,-1,-3,1,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Toscana,0.3000300030003,0,0,5,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Umbria,0.0,0,0,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Valle d'Aosta,0.0,0,-1,0,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
Veneto,0.05581525151747715,-1,-7,3,0.6096742652274775,-0.7619047619047619,-8.714285714285714,2.619047619047619
