regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,8.977272727272727,2,-5,13,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Basilicata,7.705882352941177,-1,3,5,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Calabria,10.0647016534867,-4,-12,12,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Campania,9.288113642802218,-11,-23,54,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Emilia-Romagna,9.822570777017631,-2,-24,85,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Friuli Venezia Giulia,7.743229689067202,1,-23,52,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Lazio,7.761154740490501,14,-49,38,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Liguria,8.513213637280613,0,-31,26,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Lombardia,10.341595213807175,-19,-197,347,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Marche,14.977973568281937,3,-39,9,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Molise,7.133243606998654,1,0,0,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
P.A. Bolzano,13.755057006252299,2,12,16,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
P.A. Trento,6.687185226636822,-2,-8,9,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Piemonte,8.523487367656614,-16,-137,92,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Puglia,18.302296355535244,22,-64,42,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Sardegna,9.69718817591925,0,16,9,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Sicilia,12.229467914185804,1,-29,34,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Toscana,6.420623401755477,1,-47,38,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Umbria,8.152793614595211,-8,2,15,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Valle d'Aosta,-0.6576886940181648,-2,-9,2,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
Veneto,16.551118506193383,-1,-18,95,10.554563343285752,-0.9047619047619048,-32.476190476190474,47.285714285714285
