regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.760174623292494,4.140261934938741,-2,-13,6,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Basilicata,8.565310492505354,8.784773060029282,0,-7,2,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Calabria,10.283363802559416,11.421319796954315,-2,2,8,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Campania,5.204684969683275,7.359284306938601,-2,-27,43,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Emilia-Romagna,2.948244931117354,5.560919096350647,-9,-50,16,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Friuli Venezia Giulia,1.1500401176785238,1.2660731948565775,-3,-8,6,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Lazio,2.907787838170528,6.6159213447510306,8,-64,17,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Liguria,2.1756911500081793,3.903727619606692,-3,-24,9,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Lombardia,3.4358824103916397,4.584221748400853,-22,-104,25,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Marche,7.0309001343484105,8.187744458930899,0,-17,3,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Molise,4.62962962962963,4.62962962962963,-1,-1,1,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
P.A. Bolzano,0.7590597453476984,7.389749702026221,0,-9,0,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
P.A. Trento,3.577106518282989,4.201680672268908,2,-6,0,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Piemonte,3.2943232768447452,8.867757629367537,0,-56,14,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Puglia,7.444805750470649,9.888229927007298,-3,-26,20,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Sardegna,4.7467438494934875,4.7467438494934875,-1,-8,4,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Sicilia,2.3426573426573425,7.244113407015858,-7,-42,11,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Toscana,2.6419835199349664,5.355457691097829,-5,-44,11,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Umbria,1.358770244304145,3.9207920792079207,-2,-1,1,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Valle d'Aosta,7.623318385650224,15.957446808510639,1,-4,0,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
Veneto,1.5615690168818273,2.988018342290814,-4,-27,10,3.2116903825788468,5.820298922488703,-2.619047619047619,-25.523809523809526,9.857142857142858
