regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.5457323728443572,1.522533495736906,0,1,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Basilicata,1.1904761904761905,1.4749262536873156,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Calabria,3.6437246963562755,5.212355212355212,0,-1,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Campania,1.5077170131144615,2.775496797503695,0,-4,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Emilia-Romagna,0.7753876938469234,1.9770408163265305,0,-3,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Friuli Venezia Giulia,0.21231422505307856,0.35587188612099646,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Lazio,0.7993371350587318,2.536964980544747,-1,-3,1,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Liguria,0.80370942812983,1.5178050204319906,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Lombardia,0.9359089547768793,1.3399314807765512,0,3,1,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Marche,1.988781234064253,2.598267821452365,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Molise,2.005730659025788,2.005730659025788,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
P.A. Bolzano,0.5055147058823529,1.2168141592920354,0,0,1,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
P.A. Trento,0.5519779208831647,0.0,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Piemonte,0.4995748299319728,1.4225670869705787,1,-1,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Puglia,0.8476689104961356,1.2569316081330868,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Sardegna,2.9295774647887325,2.9295774647887325,0,2,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Sicilia,2.499317126468178,5.828025477707007,-1,-2,2,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Toscana,1.249102656137832,1.683168316831683,-1,-3,1,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Umbria,0.16497113005224084,0.5110732538330494,0,-2,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Valle d'Aosta,0.47058823529411764,0.9615384615384616,0,0,0,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
Veneto,0.588512241054614,1.114522915955874,2,0,1,0.9704741439455251,1.9568451239897557,0.0,-0.6190476190476191,0.3333333333333333
