regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.2716032035970213,4.2122410984407725,0,-6,1,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Basilicata,0.4716981132075472,2.865329512893983,0,-1,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Calabria,2.960526315789474,7.0588235294117645,2,-13,5,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Campania,3.046681354998623,6.441048034934497,0,2,1,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Emilia-Romagna,3.0608548659744024,5.270558825061195,4,12,7,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Friuli Venezia Giulia,2.2877500214610698,5.942499699266209,2,5,5,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Lazio,2.716502365059016,7.724839754179608,4,5,4,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Liguria,2.5308241401687215,9.372496662216289,1,3,1,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Lombardia,1.6514844322605824,4.483052819359342,1,39,4,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Marche,8.003283398317258,10.298389226300502,-1,3,2,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Molise,3.506311360448808,3.506311360448808,0,2,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
P.A. Bolzano,22.484848484848484,22.484848484848484,0,5,4,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
P.A. Trento,1.190337262224297,2.9505582137161084,2,5,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Piemonte,1.0197698883560475,4.190476190476191,-1,14,4,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Puglia,1.3706563706563706,4.721311475409836,1,-3,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Sardegna,1.8238665971860344,4.549886252843679,0,2,1,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Sicilia,2.3393522918341985,9.405514072372199,-5,-13,6,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Toscana,1.7478152309612984,4.984790501422824,-3,-5,3,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Umbria,0.9746588693957114,4.32407828857533,0,-3,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Valle d'Aosta,2.7507163323782233,23.12925170068027,0,0,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
Veneto,1.3412505096333776,6.049141117634268,2,4,0,1.9719837662944883,6.058897596361654,0.42857142857142855,2.7142857142857144,2.2857142857142856
