regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.0,0,1,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Basilicata,,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Calabria,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Campania,inf,0,2,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Emilia-Romagna,10.964912280701755,3,16,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Friuli Venezia Giulia,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Lazio,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Liguria,66.66666666666667,0,3,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Lombardia,129.46428571428572,16,93,5,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Marche,11.11111111111111,1,1,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Molise,,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
P.A. Bolzano,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
P.A. Trento,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Piemonte,-inf,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Puglia,inf,0,1,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Sardegna,,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Sicilia,inf,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Toscana,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Umbria,,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Valle d'Aosta,0.0,0,0,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
Veneto,3.1645569620253164,0,3,0,10.300782859497321,0.9523809523809523,5.714285714285714,0.23809523809523808
