regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.2762961006953613,4.2798110979929165,0,4,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Basilicata,3.080082135523614,3.3259423503325944,0,2,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Calabria,5.108877721943049,10.4631217838765,0,5,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Campania,3.158588312811432,6.463846283499073,-1,6,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Emilia-Romagna,1.9775106630476929,4.024745269286754,-4,16,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Friuli Venezia Giulia,1.8019208740858226,6.065547040600032,1,2,2,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Lazio,1.857777573148553,4.70925470925471,-1,6,5,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Liguria,1.0714580070881068,4.571026722925457,-2,2,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Lombardia,0.8533360982943646,2.5919537550696936,-1,-4,4,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Marche,4.5927903871829105,6.58751436231329,2,1,3,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Molise,0.4750593824228028,0.4750593824228028,0,-1,2,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
P.A. Bolzano,3.197095678650896,21.03235747303544,1,-5,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
P.A. Trento,0.8952431854623196,3.5714285714285716,0,-2,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Piemonte,0.6447676527819003,2.7363463048110352,0,-8,2,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Puglia,1.2308167679472655,3.9978958442924775,-1,-1,2,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Sardegna,0.7887908666320705,2.9242016160061564,0,0,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Sicilia,1.4262699014404852,7.109116674539442,4,13,4,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Toscana,1.6099049489670654,4.902070509233352,-1,4,2,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Umbria,0.8589329021827001,3.7643932683790964,0,1,1,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Valle d'Aosta,0.6064281382656155,15.151515151515152,0,6,0,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
Veneto,1.011250654107797,4.70267182839373,0,2,4,1.374902939657941,4.651826698420092,-0.14285714285714285,2.3333333333333335,1.4761904761904763
