regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.13183915622940012,-1,-6,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Basilicata,0.0,0,0,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Calabria,0.0,0,0,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Campania,0.0064329366355741395,0,-9,1,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Emilia-Romagna,0.14665828619316992,0,-7,6,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Friuli Venezia Giulia,0.05518763796909492,0,2,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Lazio,0.27770063871146905,0,-24,4,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Liguria,0.30845157310302285,0,-3,3,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Lombardia,2.093606713383511,-10,-106,14,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Marche,0.08928571428571429,0,2,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Molise,0.37453183520599254,0,0,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
P.A. Bolzano,0.0,0,0,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
P.A. Trento,0.08733624454148471,0,0,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Piemonte,0.9722551576950439,-3,-24,8,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Puglia,0.0,0,-2,1,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Sardegna,0.08,0,-2,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Sicilia,0.1053740779768177,-1,-7,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Toscana,0.05263157894736842,0,-1,1,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Umbria,0.0,1,-1,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Valle d'Aosta,0.0,0,-1,0,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
Veneto,0.035707909301910375,0,1,5,0.4234179740286483,-0.6666666666666666,-8.952380952380953,2.0476190476190474
