regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.7359705611775529,0,-4,4,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Basilicata,0.0,-1,-3,1,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Calabria,0.27497708524289644,0,-5,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Campania,0.2586844050258684,-2,-3,2,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Emilia-Romagna,2.2,-8,-76,30,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Friuli Venezia Giulia,0.1459321415541773,1,-4,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Lazio,0.9496868054152354,-2,-1,4,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Liguria,1.075268817204301,-4,-16,11,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Lombardia,4.373584248126852,-70,-167,85,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Marche,1.5742642026009583,-6,-18,4,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Molise,10.582010582010582,0,2,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
P.A. Bolzano,0.9473684210526315,0,-23,1,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
P.A. Trento,0.3401360544217687,-1,-7,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Piemonte,3.9202945635694175,3,-3,26,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Puglia,1.5633142261594581,0,-5,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Sardegna,0.36003600360036003,1,-3,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Sicilia,0.4229820232640113,-2,-33,3,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Toscana,0.5581395348837209,-5,-35,7,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Umbria,0.07401924500370097,0,-2,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Valle d'Aosta,0.6134969325153374,1,0,0,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
Veneto,0.47469771607702643,-39,-396,16,1.5656850414190917,-6.380952380952381,-38.19047619047619,9.238095238095237
