regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.0,0,1,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Basilicata,0.0,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Calabria,0.0,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Campania,0.1762114537444934,0,-4,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Emilia-Romagna,0.3992015968063872,-1,-6,4,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Friuli Venezia Giulia,0.2801120448179272,-1,0,1,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Lazio,0.9111617312072893,0,-1,3,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Liguria,1.2037833190025795,0,-2,6,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Lombardia,4.322638146167558,0,-93,32,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Marche,0.3442340791738382,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Molise,0.0,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
P.A. Bolzano,0.199203187250996,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
P.A. Trento,0.5347593582887701,0,1,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Piemonte,0.89171974522293,-2,-26,13,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Puglia,0.08110300081103,0,-2,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Sardegna,0.0,0,-1,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Sicilia,0.14124293785310735,0,-2,1,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Toscana,0.5625,0,-2,4,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Umbria,0.0,0,0,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Valle d'Aosta,0.0,0,1,0,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
Veneto,0.09002925950934054,0,1,1,1.0327530244910004,-0.19047619047619047,-6.428571428571429,3.0952380952380953
