regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.550387596899225,0,1,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Basilicata,0.3418803418803419,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Calabria,1.8058690744920993,0,-1,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Campania,2.278924814959096,-2,20,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Emilia-Romagna,0.9149209063702437,1,-2,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Friuli Venezia Giulia,0.6058770069675856,1,-1,1,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Lazio,1.232928679817906,1,7,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Liguria,1.755041075429425,1,-1,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Lombardia,1.3874253600280997,1,8,2,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Marche,1.3524264120922833,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Molise,0.0,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
P.A. Bolzano,0.9541984732824428,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
P.A. Trento,4.109589041095891,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Piemonte,1.254037621128634,0,-2,1,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Puglia,1.5643240719122111,-1,17,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Sardegna,3.828002097535396,-1,1,1,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Sicilia,1.4750311000533143,2,5,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Toscana,0.9044435705859222,-1,5,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Umbria,1.0655090765588002,0,-1,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Valle d'Aosta,1.3157894736842106,0,0,0,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
Veneto,0.9152675613453871,0,1,1,1.287891296535514,0.09523809523809523,2.7142857142857144,0.2857142857142857
