regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.8478260869565217,0,-13,4,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Basilicata,0.6211180124223602,0,0,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Calabria,0.28846153846153844,0,-2,1,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Campania,0.2994011976047904,-6,20,3,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Emilia-Romagna,1.8028564738937016,-5,-42,18,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Friuli Venezia Giulia,0.5633802816901409,0,-3,2,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Lazio,0.7765105556903664,2,-12,4,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Liguria,2.0868113522537564,-1,-20,5,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Lombardia,3.8268421766861174,18,-107,62,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Marche,1.665278934221482,-2,-1,2,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Molise,4.862579281183932,0,1,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
P.A. Bolzano,0.2805049088359046,-1,6,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
P.A. Trento,0.17035775127768313,0,-5,3,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Piemonte,2.538293216630197,-6,14,36,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Puglia,1.5375854214123006,1,-1,5,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Sardegna,0.8379888268156425,-1,-4,1,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Sicilia,1.6374269005847952,-1,-4,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Toscana,0.8028792912513842,-1,-14,5,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Umbria,0.2965159377316531,0,-3,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Valle d'Aosta,1.2820512820512822,-1,1,0,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
Veneto,0.6884449244060475,-3,-27,14,1.5519176438716669,-0.3333333333333333,-10.285714285714286,7.857142857142857
