regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.327365728900256,0,25,6,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Basilicata,8.565737051792828,0,1,0,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Calabria,8.208682962422474,-4,14,2,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Campania,17.49647589512264,4,62,20,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Emilia-Romagna,7.067703568161025,4,55,8,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Friuli Venezia Giulia,8.270012369676621,-1,6,5,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Lazio,7.927992370052456,2,117,15,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Liguria,16.77929784077798,4,29,9,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Lombardia,17.193796270265207,53,283,57,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Marche,17.52234993614304,7,-3,1,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Molise,11.75,0,0,1,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
P.A. Bolzano,11.61340607950117,0,12,2,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
P.A. Trento,5.575249758298421,3,15,3,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Piemonte,20.21584421678267,11,144,27,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Puglia,10.10871099816462,8,-21,7,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Sardegna,8.15028901734104,2,24,2,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Sicilia,10.918903957929698,4,52,13,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Toscana,12.60741310760549,7,99,13,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Umbria,15.139616055846423,4,5,5,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Valle d'Aosta,22.791293213828425,0,13,5,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
Veneto,16.56846570822531,7,51,16,13.318805472271311,5.476190476190476,46.80952380952381,10.333333333333334
