regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,18.023255813953487,2,14,6,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Basilicata,18.58407079646018,2,6,0,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Calabria,5.594405594405594,2,5,1,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Campania,14.518518518518519,-58,-27,18,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Emilia-Romagna,17.706949977866312,3,206,92,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Friuli Venezia Giulia,15.185950413223141,3,5,6,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Lazio,7.528285465622281,7,58,15,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Liguria,30.983606557377048,0,124,23,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Lombardia,33.051699859183266,42,315,296,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Marche,29.685157421289354,-1,76,56,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Molise,0.0,0,-1,0,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
P.A. Bolzano,55.0,2,24,5,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
P.A. Trento,27.860696517412936,16,0,18,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Piemonte,42.917369308600335,21,140,75,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Puglia,10.022779043280183,7,32,4,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Sardegna,13.125,0,2,3,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Sicilia,12.959719789842381,20,9,5,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Toscana,12.598061836640516,7,81,13,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Umbria,10.35058430717863,1,18,0,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Valle d'Aosta,5.0,5,-1,5,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
Veneto,10.512875079804214,12,89,42,18.95855318219861,4.428571428571429,55.95238095238095,32.523809523809526
