regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.6097560975609756,0,-1,1,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Basilicata,0.0,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Calabria,0.2288329519450801,0,-2,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Campania,0.5185185185185185,-1,-1,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Emilia-Romagna,1.028999064546305,0,-2,4,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Friuli Venezia Giulia,0.0,0,-1,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Lazio,0.6074411541381929,-16,-46,3,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Liguria,0.8583690987124464,-1,-1,3,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Lombardia,1.838991769547325,-2,-213,3,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Marche,0.5747126436781609,0,-1,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Molise,3.125,0,1,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
P.A. Bolzano,4.954954954954955,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
P.A. Trento,0.13003901170351106,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Piemonte,0.47978067169294036,0,-10,4,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Puglia,0.0,-1,1,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Sardegna,0.0,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Sicilia,0.0,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Toscana,0.06337135614702155,0,-1,4,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Umbria,0.0,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Valle d'Aosta,0.0,0,0,0,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
Veneto,0.03562522265764161,0,1,1,0.7524506419991717,-1.0,-13.142857142857142,1.0952380952380953
