regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.906902086677367,2,13,1,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Basilicata,1.5246636771300448,0,0,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Calabria,3.794913201453371,1,7,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Campania,12.856442920137187,6,62,12,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Emilia-Romagna,3.063629222309505,8,50,5,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Friuli Venezia Giulia,3.34610472541507,1,3,2,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Lazio,5.796277880380736,12,66,5,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Liguria,14.962058726492907,-2,69,6,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Lombardia,9.311424100156495,10,132,19,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Marche,4.729011689691817,3,2,1,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Molise,5.439330543933054,0,0,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
P.A. Bolzano,11.48982957669049,0,29,1,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
P.A. Trento,11.007025761124122,1,1,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Piemonte,10.723613458288524,1,154,6,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Puglia,5.06263943710314,1,35,3,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Sardegna,10.962301587301587,1,16,3,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Sicilia,7.0594022875415074,5,21,10,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Toscana,7.153554752885208,10,26,2,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Umbria,4.438343628460307,5,19,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Valle d'Aosta,12.864493996569468,1,10,0,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
Veneto,6.030027073590943,7,63,13,7.5129372586139,3.4761904761904763,37.04761904761905,4.238095238095238
