regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.4456824512534819,-1,-18,3,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Basilicata,0.0,0,0,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Calabria,0.08904719501335707,0,0,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Campania,0.1671402306535183,0,0,1,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Emilia-Romagna,1.3451776649746192,-3,-40,12,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Friuli Venezia Giulia,0.4760015866719556,0,-4,2,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Lazio,0.617652918908149,-1,1,7,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Liguria,1.7871326449563145,-3,-14,10,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Lombardia,1.5398360311120454,-19,-91,57,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Marche,0.4807692307692308,-1,-10,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Molise,0.8264462809917356,0,0,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
P.A. Bolzano,0.2767527675276753,0,-16,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
P.A. Trento,0.4646840148698885,-2,-8,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Piemonte,1.6270806059472602,-4,-65,15,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Puglia,1.2778040700425934,-3,-3,4,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Sardegna,0.0,-6,-6,1,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Sicilia,0.19203072491598655,-1,-4,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Toscana,0.8997429305912596,1,-7,5,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Umbria,0.0,0,-1,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Valle d'Aosta,0.37037037037037035,1,-4,0,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
Veneto,0.18485915492957747,-3,-22,13,0.8649509153621651,-2.142857142857143,-14.857142857142858,6.190476190476191
