regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.5952380952380952,1.3820775746767722,0,-10,2,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Basilicata,1.7264276228419655,1.875901875901876,0,-2,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Calabria,4.675652906486942,6.0989010989010985,1,-12,2,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Campania,0.8993271221532091,1.6674664107485604,-2,-18,4,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Emilia-Romagna,0.38394847659152836,1.385165326184093,-1,-13,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Friuli Venezia Giulia,0.2170138888888889,0.3201181974883034,0,0,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Lazio,0.36913855487738023,1.098901098901099,0,-17,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Liguria,0.2578743783385522,0.5606728073688426,0,0,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Lombardia,0.42136771816716556,0.9000797539022445,-11,-25,3,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Marche,0.4780400358530027,0.5981308411214953,0,-4,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Molise,1.7369727047146402,1.7369727047146402,0,0,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
P.A. Bolzano,0.1983635011157947,1.2987012987012987,1,-1,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
P.A. Trento,0.33984706881903143,0.6276150627615062,0,1,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Piemonte,0.2597402597402597,1.259098957308676,-6,-8,2,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Puglia,0.8541024922990759,1.451310861423221,-1,-21,3,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Sardegna,0.5025125628140703,0.6091846298031866,0,-2,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Sicilia,1.3530499075785583,4.0921288014311274,-2,-19,5,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Toscana,0.32709047744658404,0.9026339153595738,1,-8,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Umbria,0.14222222222222222,0.5702066999287242,-1,-3,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Valle d'Aosta,0.7281553398058253,3.6144578313253013,0,0,0,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
Veneto,0.16871254872302055,0.4098791382028376,-1,-14,1,0.4788229835032082,1.2533512803821838,-1.0476190476190477,-8.380952380952381,1.3333333333333333
