regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,20.523520485584218,1,1,2,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Basilicata,12.507739938080496,0,1,3,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Calabria,12.858436462420766,3,12,1,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Campania,17.051174496644297,11,-133,31,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Emilia-Romagna,11.826686361398325,6,22,49,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Friuli Venezia Giulia,11.130296188072785,1,0,9,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Lazio,9.224217864624473,4,40,49,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Liguria,17.444463578439812,11,48,31,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Lombardia,21.6406959681364,18,140,187,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Marche,19.9235547061634,0,0,6,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Molise,10.458452722063038,-1,7,4,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
P.A. Bolzano,20.192027931335467,5,21,6,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
P.A. Trento,10.802732707087959,-1,31,8,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Piemonte,19.22412754507851,8,43,77,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Puglia,16.047448522829008,3,62,39,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Sardegna,7.263513513513513,2,6,5,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Sicilia,17.895293495505022,3,15,40,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Toscana,12.238692512352717,10,25,37,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Umbria,13.444368131868131,1,-5,8,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Valle d'Aosta,25.692307692307693,-1,-1,6,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
Veneto,20.707686944396027,5,94,38,16.18343901274971,4.238095238095238,20.428571428571427,30.285714285714285
