regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.08517887563884156,0,-4,1,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Basilicata,0.0,0,0,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Calabria,0.0,-1,1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Campania,0.0,0,-1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Emilia-Romagna,0.20967741935483872,-2,-8,2,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Friuli Venezia Giulia,0.20202020202020202,-1,-1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Lazio,0.3314917127071823,1,4,3,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Liguria,0.2994011976047904,0,-11,4,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Lombardia,2.0300965360590575,-25,-116,9,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Marche,0.0970873786407767,0,1,1,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Molise,0.0,0,1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
P.A. Bolzano,0.0,0,0,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
P.A. Trento,0.0,0,-3,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Piemonte,0.7936507936507936,0,-45,6,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Puglia,0.0,0,-8,1,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Sardegna,0.18726591760299627,0,1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Sicilia,0.09144947416552354,0,2,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Toscana,0.09587727708533078,-2,3,3,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Umbria,0.08333333333333333,0,-1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Valle d'Aosta,0.0,0,-1,0,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
Veneto,0.010955302366345312,0,-2,4,0.44793310865577407,-1.4285714285714286,-8.952380952380953,1.619047619047619
