regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.5105166428425567,0.9523809523809523,0,-4,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Basilicata,1.8842530282637955,2.121212121212121,0,-2,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Calabria,3.3175355450236967,4.296875,-1,-11,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Campania,0.8362641656897225,1.5449032630667052,-1,-20,8,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Emilia-Romagna,0.31555555555555553,0.8347049141782271,-9,-8,6,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Friuli Venezia Giulia,0.45643976979559436,0.5385487528344671,0,-3,1,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Lazio,0.6050876759693752,1.6471657389526297,-4,-31,3,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Liguria,0.3339595074097266,0.5965697240865027,-1,3,1,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Lombardia,0.32506415739948674,0.6442647801920162,1,-69,2,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Marche,1.1536876802637,1.3513513513513513,0,-4,2,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Molise,2.0654044750430294,2.0654044750430294,0,0,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
P.A. Bolzano,0.2727272727272727,1.6216216216216217,0,0,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
P.A. Trento,0.4984423676012461,0.4140786749482402,0,-1,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Piemonte,0.26247906955695344,1.0789980732177264,-1,-12,2,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Puglia,1.5377919628608734,2.4255024255024256,-1,-11,4,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Sardegna,0.35858359480053786,0.407955124936257,-1,-2,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Sicilia,1.196509009009009,4.757906521130702,-5,-24,3,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Toscana,0.43236964377903975,1.0430038510911426,-5,-6,3,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Umbria,0.288953100689042,0.8916323731138546,0,0,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Valle d'Aosta,0.5934718100890207,0.9090909090909091,0,0,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
Veneto,0.24078656946023677,0.6328488084643528,0,-3,0,0.530954607315786,1.260069764006772,-1.3333333333333333,-9.904761904761905,1.6666666666666667
