regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.1367351446874308,8.686343477595962,5,11,3,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Basilicata,7.219442458899214,7.271418286537077,3,3,0,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Calabria,9.054895302773062,9.216589861751151,0,3,3,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Campania,10.509684832567302,10.97149101023145,-8,40,5,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Emilia-Romagna,10.607168983174835,18.43376918703809,13,77,22,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Friuli Venezia Giulia,7.8625778187687345,7.704552690226043,-1,6,7,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Lazio,3.8489136362331737,8.632809933644307,-3,-47,12,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Liguria,5.127144924540004,8.046722907203115,2,9,2,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Lombardia,9.4735711792972,10.590543326461395,-9,56,37,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Marche,13.560885608856088,15.922014622258327,-5,11,12,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Molise,12.834224598930481,12.834224598930481,0,0,2,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
P.A. Bolzano,3.1603971472521324,9.971014492753623,1,5,5,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
P.A. Trento,12.122328666175386,13.8996138996139,1,12,0,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Piemonte,8.403987701481412,16.36079656384225,2,59,4,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Puglia,13.689547581903277,15.598927294398093,9,-11,16,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Sardegna,3.0677290836653386,3.0677290836653386,0,-2,5,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Sicilia,1.827349737797499,5.592592592592593,-1,-9,21,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Toscana,5.586942875078468,7.3891976628188685,2,22,13,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Umbria,4.754429244225163,9.506726457399104,-1,15,13,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Valle d'Aosta,9.04109589041096,10.060975609756097,0,1,0,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
Veneto,4.439138485527726,8.85669842504375,5,5,10,6.791194596613546,10.69389360516569,0.7142857142857143,12.666666666666666,9.142857142857142
