regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.71301054909386,0,20,8,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Basilicata,10.313315926892951,5,11,1,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Calabria,13.442751074638531,15,-3,5,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Campania,15.115440115440116,10,144,35,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Emilia-Romagna,22.464575704505652,15,42,36,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Friuli Venezia Giulia,13.496115427302996,-2,23,12,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Lazio,11.643041811536062,1,83,21,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Liguria,16.948453608247423,7,-9,21,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Lombardia,20.82579711642809,20,160,181,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Marche,18.512699659596752,3,-1,9,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Molise,9.371554575523705,1,5,1,17.40058891307131,5.523809523809524,30.904761904761905,26.0
P.A. Bolzano,21.462747778537253,-1,23,19,17.40058891307131,5.523809523809524,30.904761904761905,26.0
P.A. Trento,10.797743755036262,2,15,8,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Piemonte,26.852392065344223,12,19,45,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Puglia,14.909390444810544,2,-28,12,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Sardegna,10.927347903130537,1,4,4,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Sicilia,19.174757281553397,2,14,36,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Toscana,14.159150344238672,8,55,44,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Umbria,15.176715176715177,3,5,11,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Valle d'Aosta,24.655172413793103,-1,2,8,17.40058891307131,5.523809523809524,30.904761904761905,26.0
Veneto,18.463166247850815,13,65,29,17.40058891307131,5.523809523809524,30.904761904761905,26.0
