regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.777000777000777,1.3434841021047919,0,-1,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Basilicata,0.9803921568627451,1.0903426791277258,0,-5,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Calabria,1.088850174216028,1.6846361185983827,0,2,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Campania,0.7882503537020817,1.5873015873015872,-2,-7,22,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Emilia-Romagna,0.2009601429049905,0.39659395777440803,-1,3,3,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Friuli Venezia Giulia,0.3404255319148936,0.3330305782621859,0,-4,1,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Lazio,0.19039735099337748,0.5263760155624213,-1,1,2,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Liguria,0.26368853730417247,0.514216575922565,0,2,1,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Lombardia,0.3257437261093568,0.3896666185596767,-9,-2,3,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Marche,0.7984031936127745,1.3793103448275863,-2,-3,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Molise,0.0,0.0,0,0,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
P.A. Bolzano,0.25999350016249595,1.1428571428571428,0,-1,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
P.A. Trento,0.303951367781155,0.8350730688935282,0,0,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Piemonte,0.2074688796680498,0.4067490207893944,0,-2,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Puglia,0.7088790099723657,1.1229849664915776,1,-12,2,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Sardegna,0.41044776119402987,0.44642857142857145,0,-9,1,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Sicilia,0.6863084922010398,2.1345407503234153,0,-9,2,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Toscana,0.1450560077363204,0.30120481927710846,-2,6,2,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Umbria,0.17189514396218306,0.3950617283950617,0,-1,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Valle d'Aosta,0.8086253369272237,2.255639097744361,0,0,0,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
Veneto,0.17200018105282217,0.5091509563781478,-3,-5,3,0.3561780365620164,0.7257718572107636,-0.9047619047619048,-2.238095238095238,2.0
