regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.1124859392575928,0,-1,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Basilicata,0.43859649122807015,0,1,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Calabria,0.11049723756906077,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Campania,0.15641293013555788,0,-12,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Emilia-Romagna,1.0047160139429978,0,1,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Friuli Venezia Giulia,0.21893814997263272,0,1,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Lazio,0.6993006993006993,0,-4,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Liguria,0.22590361445783133,1,-2,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Lombardia,0.6651053864168618,-2,-18,12,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Marche,0.297029702970297,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Molise,0.0,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
P.A. Bolzano,0.29069767441860467,0,3,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
P.A. Trento,0.0,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Piemonte,0.7320644216691069,0,-5,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Puglia,0.04101722723543889,0,2,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Sardegna,0.0,0,-2,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Sicilia,0.04071661237785016,0,-5,1,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Toscana,0.18842530282637954,1,0,2,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Umbria,0.0,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Valle d'Aosta,0.0,0,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
Veneto,0.07568385771434749,1,0,0,0.3826100747378229,0.047619047619047616,-1.9523809523809523,0.7142857142857143
