regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.026269702276707,-3,15,11,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Basilicata,8.147174770039422,0,2,1,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Calabria,18.900523560209425,1,5,6,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Campania,8.81810561609388,-3,23,39,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Emilia-Romagna,23.13843597465988,4,36,64,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Friuli Venezia Giulia,10.919446704637917,2,12,29,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Lazio,14.417699975686846,4,39,43,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Liguria,11.936662606577345,-3,8,16,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Lombardia,13.767153607791059,2,-61,34,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Marche,11.498836822864739,2,9,14,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Molise,7.7272727272727275,-1,-2,3,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
P.A. Bolzano,14.35589519650655,-2,2,1,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
P.A. Trento,6.722024515618822,2,2,5,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Piemonte,18.0316091954023,-8,-13,18,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Puglia,20.68639798488665,1,7,21,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Sardegna,13.832384052074858,1,-2,9,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Sicilia,16.740550629958,2,38,36,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Toscana,7.962277665035216,0,12,18,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Umbria,14.883720930232558,-1,0,3,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Valle d'Aosta,14.347826086956522,0,3,0,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
Veneto,20.854839645073362,16,-18,43,14.858792001649144,0.7619047619047619,5.571428571428571,19.714285714285715
