regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.4184397163120568,0,2,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Basilicata,0.6525285481239804,1,-1,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Calabria,0.6501950585175552,0,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Campania,3.330906443392792,1,13,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Emilia-Romagna,1.626984126984127,1,1,1,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Friuli Venezia Giulia,0.852017937219731,0,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Lazio,1.1846142867337472,0,15,1,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Liguria,2.2571148184494603,0,2,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Lombardia,1.602352821865017,3,-1,3,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Marche,1.1118378024852844,1,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Molise,0.21321961620469082,0,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
P.A. Bolzano,0.624512099921936,0,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
P.A. Trento,1.1510791366906474,0,2,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Piemonte,2.156909220194359,0,4,1,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Puglia,1.6144349477682811,2,7,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Sardegna,3.5438144329896906,0,-1,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Sicilia,1.6687268232385661,-1,7,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Toscana,1.3515740893357509,-1,4,1,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Umbria,1.0885700148441366,-1,0,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Valle d'Aosta,2.2222222222222223,0,1,0,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
Veneto,0.9051290646999665,1,-8,2,1.506207180755164,0.3333333333333333,2.238095238095238,0.42857142857142855
