regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.885179564997471,1.3212533031332578,0,0,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Basilicata,1.92,2.34375,0,0,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Calabria,1.806083650190114,2.674173117522871,-1,1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Campania,1.5484255192436538,2.4764852958685557,-1,7,3,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Emilia-Romagna,0.39994839375564445,0.7988661254992914,-1,-4,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Friuli Venezia Giulia,0.42073054121246894,0.43191056910569103,0,-1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Lazio,0.48264340077965473,1.2486228424531767,-4,9,7,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Liguria,0.43907793633369924,0.8240626287597858,0,-3,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Lombardia,0.31308703819661865,0.41824450347595094,-1,-8,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Marche,1.9504876219054763,1.961523953225198,0,-1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Molise,2.2598870056497176,2.2598870056497176,0,-1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
P.A. Bolzano,0.27051397655545534,1.1650485436893203,0,0,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
P.A. Trento,0.3475238922675934,0.22573363431151242,0,-1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Piemonte,0.26228953380150605,0.5855290673358428,-3,-15,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Puglia,0.8492201039861352,1.4605067064083457,0,-6,1,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Sardegna,0.9384384384384384,0.9384384384384384,0,-1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Sicilia,1.000826370397576,2.647558902113189,1,-8,2,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Toscana,0.4525885859366376,0.690846286701209,1,-6,1,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Umbria,0.22690437601296595,0.45190445448676564,0,0,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Valle d'Aosta,0.3003003003003003,0.0,0,0,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
Veneto,0.2734668763246052,1.018555869302138,2,1,0,0.5674890575748551,1.1117724347816322,-0.3333333333333333,-1.7619047619047619,0.6666666666666666
