regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.6406890894175554,3.7771842808088514,0,-3,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Basilicata,4.447268106734435,4.617414248021108,0,0,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Calabria,5.315527625032731,8.579881656804734,-2,0,6,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Campania,2.6916756389187966,5.294248773963441,2,-2,4,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Emilia-Romagna,1.2771033611676375,3.305484925535779,0,-23,6,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Friuli Venezia Giulia,1.052531765598331,2.1078735275883447,0,1,1,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Lazio,1.105828490931502,2.91361232253874,-3,-6,3,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Liguria,1.2877319302132373,3.152542372881356,-1,-5,1,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Lombardia,1.0956860945387792,2.4811399832355407,-2,2,9,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Marche,3.7273016884358077,5.399169358560221,0,-2,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Molise,2.0,2.0,0,0,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
P.A. Bolzano,1.079136690647482,8.603491271820449,-2,-5,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
P.A. Trento,1.271393643031785,3.861788617886179,0,-1,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Piemonte,1.175629162755353,3.435180390126014,0,-2,1,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Puglia,1.7802024262436293,4.519572953736655,1,-2,1,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Sardegna,1.4607508532423208,3.4504998387616896,-3,-8,5,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Sicilia,4.699710951718232,10.834155972359328,1,-35,20,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Toscana,2.636683234331434,5.280144590756519,-2,-6,9,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Umbria,1.371652514696277,4.017216642754663,-1,2,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Valle d'Aosta,0.22727272727272727,1.680672268907563,0,-1,0,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
Veneto,1.1518442661455495,3.829298081758747,3,-14,1,1.6707643983844163,4.27311678845094,-0.42857142857142855,-5.238095238095238,3.1904761904761907
