regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.6976744186046512,0,-1,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Basilicata,0.40160642570281124,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Calabria,1.1627906976744187,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Campania,2.0140105078809105,1,10,1,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Emilia-Romagna,0.3220338983050847,0,-3,2,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Friuli Venezia Giulia,0.1267427122940431,0,-2,1,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Lazio,1.0712622263623661,1,8,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Liguria,0.8352315869400152,0,-2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Lombardia,1.4987877452060834,1,10,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Marche,0.43057050592034446,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Molise,0.0,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
P.A. Bolzano,0.2066115702479339,0,-2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
P.A. Trento,0.3194888178913738,0,-2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Piemonte,0.9457984721716988,0,-2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Puglia,1.0095911155981827,0,2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Sardegna,2.3094688221709005,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Sicilia,3.111888111888112,0,-1,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Toscana,0.7402422611036339,0,2,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Umbria,0.09970089730807577,0,1,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Valle d'Aosta,0.0,0,0,0,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
Veneto,0.9391706400809131,0,4,2,1.013729639289405,0.14285714285714285,1.0476190476190477,0.2857142857142857
