regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.0321615557217652,3.6666666666666665,0,-4,25,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Basilicata,12.792792792792794,12.885662431941924,2,5,4,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Calabria,13.126188966391883,14.285714285714286,1,-1,6,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Campania,8.993320610687023,9.57628230355503,-7,7,20,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Emilia-Romagna,11.153698735147566,13.35033028160853,3,39,76,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Friuli Venezia Giulia,7.424118129614438,6.933962264150943,1,1,23,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Lazio,4.237164880981238,9.508547008547009,1,16,40,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Liguria,5.481283422459893,10.01832620647526,3,19,6,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Lombardia,7.9032859349203815,8.918739033097356,2,-16,46,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Marche,-1.660715768496222,-1.4383315354189141,-1,3,9,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Molise,7.104795737122558,7.104795737122558,-2,2,5,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
P.A. Bolzano,7.493443237167479,13.060817547357926,3,13,4,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
P.A. Trento,5.203252032520325,5.585106382978723,-2,8,3,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Piemonte,5.8178997381945114,10.683181730210954,7,19,21,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Puglia,10.154469485945809,11.515863689776733,5,-11,32,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Sardegna,6.388888888888889,9.852451213707758,3,8,3,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Sicilia,4.253171856978085,10.194678032484736,0,8,34,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Toscana,6.096503900606761,7.035345848131236,3,25,14,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Umbria,3.8416763678696157,13.953488372093023,0,9,6,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Valle d'Aosta,5.2631578947368425,5.925925925925926,1,0,0,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
Veneto,3.4267712485534267,8.117575388364301,-2,-35,43,6.745397105514019,11.934370351112845,1.0,5.476190476190476,20.0
