regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,14.332617754767016,22.739515198153136,1,5,2,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Basilicata,15.152941176470588,15.2317880794702,1,6,0,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Calabria,21.124134256792754,29.865206402695872,0,4,5,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Campania,17.495029821073558,29.774056657873608,0,32,3,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Emilia-Romagna,51.97255574614065,44.677394398885966,6,92,8,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Friuli Venezia Giulia,22.251357932197042,26.669780476412893,0,23,3,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Lazio,22.05087177223571,31.200064238968963,-1,19,15,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Liguria,20.308235671857442,29.262086513994912,-1,16,4,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Lombardia,23.600923662048356,26.96648544491088,-6,107,45,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Marche,20.208152645273202,27.705112960761,3,4,3,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Molise,28.064992614475628,28.064992614475628,0,2,0,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
P.A. Bolzano,8.058361391694724,7.6502732240437155,0,4,1,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
P.A. Trento,12.515337423312884,18.31442463533225,2,10,0,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Piemonte,15.919037199124727,17.79100529100529,1,52,6,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Puglia,20.32151690024732,27.374454148471617,1,5,0,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Sardegna,12.18851570964247,17.725840336134453,2,17,2,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Sicilia,17.361597757533286,32.529131790579356,5,43,13,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Toscana,28.281437391729224,29.765551038592193,4,42,6,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Umbria,28.706739526411656,93.0,0,18,4,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Valle d'Aosta,10.20052310374891,-7.6923076923076925,0,4,0,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
Veneto,15.286011857074186,20.448976365504702,4,-14,13,21.907455123558247,28.962626531055975,1.0476190476190477,23.38095238095238,6.333333333333333
