regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,8.690693430656934,-2,6,21,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Basilicata,8.84009009009009,0,1,0,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Calabria,7.2669826224328595,-4,-6,9,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Campania,9.322334126220962,-6,-35,43,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Emilia-Romagna,7.9741817442569625,0,-37,69,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Friuli Venezia Giulia,10.383631713554987,-4,15,26,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Lazio,7.254242780185508,-2,41,45,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Liguria,7.554112554112554,-3,-40,19,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Lombardia,9.493583169332261,-21,-120,175,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Marche,13.238993710691824,-1,-21,13,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Molise,9.625126646403242,-4,1,7,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
P.A. Bolzano,15.763301839880656,-1,2,8,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
P.A. Trento,7.503373819163293,3,6,3,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Piemonte,8.76124490138012,5,-56,57,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Puglia,17.20829464562055,-14,-8,29,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Sardegna,13.497118592659994,-2,-6,4,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Sicilia,12.855409153952843,0,-23,27,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Toscana,5.727359952764042,4,-49,45,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Umbria,6.924034869240349,-2,-19,10,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Valle d'Aosta,9.130434782608695,0,-1,5,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
Veneto,18.737792146561596,7,-8,69,9.997441381074909,-2.238095238095238,-17.0,32.57142857142857
