regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.598755832037325,-2,-17,3,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Basilicata,5.128205128205129,-3,0,1,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Calabria,3.877551020408163,-2,1,1,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Campania,4.540295119182747,-10,11,8,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Emilia-Romagna,7.6729348556077905,-9,-28,55,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Friuli Venezia Giulia,3.6622583926754833,2,-4,5,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Lazio,2.3092526135122484,1,5,5,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Liguria,8.940972222222221,-17,-2,21,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Lombardia,8.789463852045582,-42,-687,231,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Marche,2.2905189910118877,-4,-38,18,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Molise,0.0,0,-2,1,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
P.A. Bolzano,4.1108986615678775,2,14,2,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
P.A. Trento,5.977382875605816,-5,-16,4,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Piemonte,17.426645519429023,-20,80,79,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Puglia,4.512195121951219,-15,11,11,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Sardegna,0.7481296758104738,-2,2,2,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Sicilia,1.7336485421591805,-1,-16,6,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Toscana,5.223458419762399,-3,-37,29,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Umbria,0.5695687550854354,-4,-6,1,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Valle d'Aosta,4.90566037735849,1,-7,1,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
Veneto,4.460694698354661,-10,-14,41,6.206659125559435,-6.809523809523809,-35.714285714285715,25.0
