regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.074730622175878,4,9,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Basilicata,0.6661115736885929,0,-2,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Calabria,1.8464120856063786,0,0,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Campania,8.22538860103627,-2,9,6,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Emilia-Romagna,2.5554556354916067,6,39,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Friuli Venezia Giulia,1.383327266108482,5,5,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Lazio,3.7577881619937696,5,-31,5,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Liguria,9.378934116659673,3,11,1,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Lombardia,6.2841848015826836,12,83,6,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Marche,5.377049180327869,1,10,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Molise,6.148055207026349,0,1,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
P.A. Bolzano,4.978038067349927,1,12,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
P.A. Trento,3.495630461922597,0,1,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Piemonte,6.371160967109562,8,26,3,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Puglia,3.2211882605583395,4,3,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Sardegna,6.366585563665856,3,7,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Sicilia,4.004796163069544,2,22,2,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Toscana,5.873715124816447,4,13,1,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Umbria,4.481054365733113,2,7,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Valle d'Aosta,12.177121771217712,0,2,0,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
Veneto,11.969397828232971,4,28,7,5.243282627239124,2.9523809523809526,12.142857142857142,1.9523809523809523
