regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,6.369426751592357,-5,-6,7,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Basilicata,4.411764705882353,0,1,0,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Calabria,2.8729281767955803,1,1,0,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Campania,5.985037406483791,-6,5,5,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Emilia-Romagna,12.877833753148614,-5,19,54,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Friuli Venezia Giulia,5.150554675118859,-3,-23,5,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Lazio,1.8753005289309184,4,12,6,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Liguria,15.817409766454352,-3,19,34,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Lombardia,13.238512035010942,-48,-114,238,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Marche,16.319824753559693,-6,12,22,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Molise,0.4750593824228028,-1,-5,0,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
P.A. Bolzano,2.1739130434782608,1,-57,9,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
P.A. Trento,10.260586319218241,-1,-6,11,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Piemonte,12.345679012345679,-9,-60,59,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Puglia,8.928571428571429,-3,24,10,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Sardegna,4.920049200492005,5,-10,7,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Sicilia,2.402169701666021,-8,1,8,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Toscana,4.753114905399169,-3,-21,23,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Umbria,3.1287605294825513,0,-2,1,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Valle d'Aosta,7.5376884422110555,3,2,2,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
Veneto,4.997424008243174,-12,-25,41,7.422600619195046,-4.714285714285714,-11.095238095238095,25.80952380952381
