regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,7.884761182714177,-4,-20,5,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Basilicata,6.77382319173364,-1,-3,1,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Calabria,7.016749660479855,-2,-6,7,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Campania,8.737864077669903,3,58,35,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Emilia-Romagna,9.797297297297296,-5,-24,49,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Friuli Venezia Giulia,10.23805819200249,6,-7,30,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Lazio,8.86330085621494,1,-118,33,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Liguria,6.722264341672984,-1,-26,19,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Lombardia,10.174490046694519,-14,-175,128,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Marche,8.347578347578347,5,-4,18,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Molise,6.17816091954023,-1,-2,3,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
P.A. Bolzano,7.552581261950287,-3,78,11,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
P.A. Trento,6.831728564878496,0,3,12,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Piemonte,8.26819524057669,-15,-119,59,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Puglia,9.485797221646278,0,-3,23,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Sardegna,7.241268824094841,-2,-3,4,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Sicilia,11.519165161549267,-6,-13,36,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Toscana,5.277435265104809,0,-30,35,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Umbria,3.3707865168539324,1,-20,9,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Valle d'Aosta,6.428571428571429,-1,-9,4,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
Veneto,20.174482006543077,2,0,113,9.945588077624102,-1.7619047619047619,-21.095238095238095,30.19047619047619
