regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.3477088948787062,1.8181818181818181,0,1,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Basilicata,0.0,0.0,0,3,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Calabria,4.991539763113368,7.554417413572343,1,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Campania,3.849095080295692,6.570931244560487,0,6,2,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Emilia-Romagna,2.8069725711356064,5.454090567925944,1,1,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Friuli Venezia Giulia,0.3939592908732764,0.47770700636942676,0,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Lazio,3.7618098292450375,7.200561995082543,3,11,1,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Liguria,1.6514558887440243,2.2946859903381642,0,3,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Lombardia,1.7898631787281645,2.1000381825124093,-1,3,1,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Marche,3.0712530712530715,3.225806451612903,0,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Molise,1.834862385321101,1.834862385321101,0,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
P.A. Bolzano,0.20855057351407716,0.8888888888888888,0,2,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
P.A. Trento,0.7194244604316546,0.6289308176100629,-1,1,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Piemonte,0.24737167594310452,0.9692372524230931,0,8,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Puglia,1.1441090555014606,3.1768953068592056,1,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Sardegna,2.0351328191945157,2.0351328191945157,0,-3,1,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Sicilia,3.1502677727606847,11.419870574800152,1,5,1,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Toscana,4.529286222433009,5.630026809651475,0,8,1,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Umbria,1.0319917440660475,1.8214936247723132,0,1,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Valle d'Aosta,0.0,0.0,0,0,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
Veneto,2.230762020807948,4.4106463878327,1,2,0,2.3257641235169326,4.323980942297512,0.2857142857142857,2.4761904761904763,0.3333333333333333
