regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.7679558011049723,0,1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Basilicata,0.303951367781155,0,0,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Calabria,1.0309278350515463,0,0,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Campania,1.5807962529274004,0,-5,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Emilia-Romagna,0.5161830357142857,0,1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Friuli Venezia Giulia,0.5959475566150179,0,0,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Lazio,1.6282225237449117,0,5,1,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Liguria,3.6971830985915495,0,3,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Lombardia,1.031502648452746,1,5,2,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Marche,0.8448540706605223,0,-2,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Molise,3.8461538461538463,0,0,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
P.A. Bolzano,0.18867924528301888,1,1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
P.A. Trento,0.14035087719298245,0,-1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Piemonte,0.9298998569384835,0,1,1,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Puglia,0.9163802978235968,0,3,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Sardegna,1.4667817083692838,0,2,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Sicilia,2.0527859237536656,0,-1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Toscana,0.8951406649616368,0,-2,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Umbria,0.8793969849246231,0,1,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Valle d'Aosta,0.0,0,-2,0,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
Veneto,0.834575260804769,0,-3,2,1.0217238415253576,0.09523809523809523,0.3333333333333333,0.2857142857142857
