regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,6.860809476801579,-2,-19,21,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Basilicata,8.521870286576169,-2,5,7,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Calabria,13.957102890892136,1,0,4,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Campania,7.759699624530663,5,-45,47,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Emilia-Romagna,7.772331154684096,9,43,69,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Friuli Venezia Giulia,10.126103404791928,-1,-14,15,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Lazio,9.745576838719112,-2,-46,66,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Liguria,7.096443228454173,0,1,13,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Lombardia,7.006449451377837,-17,-17,80,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Marche,7.997265892002734,1,3,11,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Molise,5.339805825242719,2,-3,2,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
P.A. Bolzano,9.32994062765055,0,32,2,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
P.A. Trento,7.448015122873346,-1,0,7,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Piemonte,11.66499386639902,-4,-72,33,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Puglia,13.218235770164554,-8,31,23,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Sardegna,7.207207207207207,-1,-2,5,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Sicilia,12.757443803695422,-3,-8,29,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Toscana,4.093983624065504,3,-10,23,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Umbria,11.114670083279949,6,-7,5,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Valle d'Aosta,4.895104895104895,1,-1,1,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
Veneto,16.729228528208864,-8,33,112,9.584430181312669,-1.0,-4.571428571428571,27.38095238095238
