regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.7664376840039253,0,1,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Basilicata,1.0060362173038229,0,1,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Calabria,0.33755274261603374,0,2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Campania,3.491655969191271,-1,9,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Emilia-Romagna,1.2645422357106728,-1,3,1,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Friuli Venezia Giulia,0.9272137227630969,-1,2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Lazio,1.7988870195418663,1,43,2,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Liguria,5.766871165644171,0,2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Lombardia,0.9072632609928347,1,1,2,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Marche,1.1119936457505957,0,2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Molise,0.41841004184100417,0,1,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
P.A. Bolzano,2.456140350877193,1,7,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
P.A. Trento,3.2206119162640903,0,-2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Piemonte,1.0430596416154052,-1,-2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Puglia,1.624973273465897,2,1,1,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Sardegna,2.227722772277228,2,1,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Sicilia,1.7795239195747632,1,5,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Toscana,0.9125306031604719,-1,11,1,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Umbria,1.004566210045662,1,4,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Valle d'Aosta,1.7647058823529411,-1,2,0,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
Veneto,1.4159074119674957,1,6,2,1.5263857322056211,0.19047619047619047,4.761904761904762,0.42857142857142855
