regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.030094582975065,6.468853667526723,-3,-14,15,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Basilicata,11.233480176211454,11.505922165820643,0,0,4,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Calabria,12.978453738910012,13.756045137023106,1,17,7,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Campania,8.583773774159948,10.52059199016502,0,-47,31,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Emilia-Romagna,5.576793343827299,10.242587601078167,-9,-134,36,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Friuli Venezia Giulia,3.642671292281006,3.3514625900338086,0,-25,29,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Lazio,3.622013765246738,6.896737374825024,-14,-55,47,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Liguria,5.189202514482929,8.42,-5,-31,15,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Lombardia,5.823712727530278,7.1603053435114505,-2,-249,92,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Marche,8.824677860210855,10.270393092478981,-4,-9,15,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Molise,6.8690095846645365,6.8690095846645365,-1,0,1,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
P.A. Bolzano,0.9788218544224951,5.816135084427767,0,-2,0,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
P.A. Trento,4.30756843800322,3.566958698372966,-3,-11,2,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Piemonte,6.153740844684783,12.543631637578908,-17,-94,37,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Puglia,12.54113857572999,15.349620893007582,4,-40,48,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Sardegna,4.776869893148963,7.432035986700567,1,19,4,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Sicilia,4.6765272512584675,13.56222402451113,4,30,258,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Toscana,5.016478884034644,8.495775397511808,-1,-3,33,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Umbria,3.2466483605233405,6.885919835560124,-1,-8,4,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Valle d'Aosta,8.928571428571429,18.81188118811881,0,7,2,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
Veneto,2.7369937392653334,5.0367378989287115,-10,-56,38,5.426314386982347,8.912143856619727,-2.857142857142857,-33.57142857142857,34.19047619047619
