regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,4.086845466155811,0,-3,3,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Basilicata,1.2295081967213115,-1,0,0,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Calabria,0.2205071664829107,0,-5,0,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Campania,0.8602890571231934,3,-15,2,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Emilia-Romagna,3.360323886639676,1,-36,28,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Friuli Venezia Giulia,1.145374449339207,1,0,2,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Lazio,1.3823682837767344,-1,-24,11,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Liguria,3.643410852713178,0,-20,14,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Lombardia,7.351502445842068,-13,80,42,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Marche,1.3307984790874525,-3,1,11,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Molise,,0,-1,1,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
P.A. Bolzano,0.22935779816513763,1,-4,2,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
P.A. Trento,4.353562005277045,-2,-2,4,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Piemonte,6.731027085009386,-9,-54,26,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Puglia,1.0251630941286114,1,-6,2,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Sardegna,0.535475234270415,-3,6,0,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Sicilia,1.6843418590143482,-1,-13,2,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Toscana,1.4121144555927165,-6,-6,9,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Umbria,0.0,0,-2,0,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Valle d'Aosta,4.026845637583893,-1,4,1,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
Veneto,1.3012181616832779,-5,-15,14,3.091131634583287,-1.8095238095238095,-5.476190476190476,8.285714285714286
