regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.1597444089456869,1,-6,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Basilicata,0.0,0,-3,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Calabria,0.08976660682226212,0,-1,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Campania,0.0,2,-27,5,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Emilia-Romagna,0.3127299484915379,-11,-39,13,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Friuli Venezia Giulia,0.03026634382566586,0,-9,2,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Lazio,0.282929896259038,0,-8,4,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Liguria,0.8036739380022963,0,-7,7,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Lombardia,2.073340553922327,-5,6,21,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Marche,0.14771048744460857,0,-2,1,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Molise,0.0,0,0,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
P.A. Bolzano,0.1049317943336831,0,3,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
P.A. Trento,0.0,0,-6,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Piemonte,1.071506669582331,-3,-65,17,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Puglia,0.16187778227438285,-4,-20,7,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Sardegna,0.16155088852988692,-1,-1,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Sicilia,0.03608805485384338,0,-3,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Toscana,0.18686599038974908,-1,-10,4,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Umbria,0.0,0,-3,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Valle d'Aosta,0.0,0,0,0,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
Veneto,0.08540925266903915,0,-1,4,0.796579934797318,-1.0476190476190477,-9.619047619047619,4.0476190476190474
