regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.861423220973784,3,4,10,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Basilicata,5.970149253731344,1,13,0,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Calabria,7.123070834982192,-1,2,2,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Campania,17.12334687527012,10,40,16,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Emilia-Romagna,9.484399569643301,5,59,3,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Friuli Venezia Giulia,10.819565921606738,4,7,3,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Lazio,8.9410773524301,12,123,16,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Liguria,16.633584755855498,5,92,13,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Lombardia,16.74169949352842,11,133,17,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Marche,22.431668237511783,3,49,1,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Molise,18.165467625899282,1,-1,0,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
P.A. Bolzano,12.788844621513944,1,5,3,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
P.A. Trento,11.448834853090172,1,9,1,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Piemonte,14.295768452538049,8,248,14,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Puglia,13.869807000327118,2,41,10,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Sardegna,9.722222222222221,1,4,1,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Sicilia,11.414790996784566,3,35,11,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Toscana,16.54473403444597,-1,65,13,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Umbria,26.67342799188641,2,24,3,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Valle d'Aosta,28.514851485148515,0,12,1,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
Veneto,14.577146546158811,5,27,3,13.643873410005934,3.619047619047619,47.19047619047619,6.714285714285714
