regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.329457364341085,7.977621218400332,3,0,9,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Basilicata,7.709251101321586,8.75,-2,-1,2,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Calabria,7.165605095541402,9.251644736842104,-2,-2,3,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Campania,7.875468434707408,8.599339570720968,-3,10,22,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Emilia-Romagna,5.470441298917569,9.227619316577238,-6,-48,27,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Friuli Venezia Giulia,5.157842406164554,4.805793285055958,-2,-9,14,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Lazio,3.745145790824722,8.557795905802678,-7,-31,27,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Liguria,3.6817788045047646,6.151990349819059,-2,-3,16,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Lombardia,4.642440829152096,6.956152156973861,-2,-36,58,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Marche,6.495320575499371,8.13363652265174,-2,2,16,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Molise,9.540229885057471,9.540229885057471,0,1,2,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
P.A. Bolzano,8.396746260823932,10.034207525655644,2,-3,7,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
P.A. Trento,6.9048333833683575,2.144035184167125,1,-14,2,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Piemonte,3.1537393718549365,9.57117234632317,0,-36,59,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Puglia,8.988648090815273,10.606633875646361,-5,-12,29,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Sardegna,6.9309927360774815,7.295316979929914,-1,-3,5,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Sicilia,3.350362361886658,9.317180616740089,-3,-28,35,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Toscana,3.8027369615942486,5.920788098110173,-5,-11,22,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Umbria,3.222614840989399,5.7926829268292686,2,-3,5,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Valle d'Aosta,0.425531914893617,0.9345794392523364,0,-1,1,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
Veneto,1.3868702610888333,5.729049651763648,-18,-71,60,4.266635347807121,7.7170649379534115,-2.4761904761904763,-14.238095238095237,20.047619047619047
