regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.3673094582185491,0,-3,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Basilicata,0.0,0,-4,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Calabria,0.25906735751295334,-1,-1,1,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Campania,0.19779598756710937,-5,-12,2,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Emilia-Romagna,0.8114248620577734,-3,-44,11,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Friuli Venezia Giulia,0.19900497512437812,0,0,2,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Lazio,0.7049345417925479,0,-5,7,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Liguria,2.0685197155785393,0,-28,10,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Lombardia,2.5547445255474455,-13,-145,65,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Marche,1.8518518518518519,-1,-19,1,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Molise,0.0,0,-2,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
P.A. Bolzano,0.0,-1,-3,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
P.A. Trento,0.746268656716418,-2,-3,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Piemonte,2.5753871230643846,0,-66,39,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Puglia,0.5337214944201844,-1,-5,5,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Sardegna,0.08628127696289906,1,-3,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Sicilia,0.5218525766470972,-1,-7,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Toscana,0.2724795640326976,-11,-12,6,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Umbria,0.0,0,0,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Valle d'Aosta,0.0,0,-1,0,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
Veneto,0.2538852131097092,-2,-4,12,0.9896569685244437,-1.9047619047619047,-17.476190476190474,7.666666666666667
