regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.5796401400797005,1.5113350125944585,0,0,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Basilicata,2.73224043715847,2.837684449489217,0,-2,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Calabria,3.4791506779227426,6.624452021432051,1,-9,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Campania,1.6197013487475915,3.260210883529269,-3,-4,7,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Emilia-Romagna,0.8762142294565503,2.357615894039735,3,-19,5,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Friuli Venezia Giulia,0.4697986577181208,1.0827197921178,1,5,0,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Lazio,1.013215859030837,2.613159122725152,1,-2,3,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Liguria,0.848453204542488,2.264019505398816,0,3,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Lombardia,0.4361648211570654,1.1939179783702751,-3,5,5,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Marche,1.7186951946685374,2.45,-1,5,3,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Molise,0.2347417840375587,0.2347417840375587,0,0,0,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
P.A. Bolzano,0.5351445919522486,5.803571428571429,0,2,0,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
P.A. Trento,0.5128205128205128,1.7006802721088434,0,-3,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Piemonte,0.4718343765045739,1.7995321216483715,-3,8,2,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Puglia,0.8177974911636288,2.4839577727178637,0,1,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Sardegna,0.3298038534976567,0.7900207900207901,-5,-16,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Sicilia,1.6528442938909007,5.919263752353064,2,-17,9,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Toscana,1.0642252997490473,2.7219937091700945,-1,-1,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Umbria,0.5707921481275233,2.3864959254947613,0,-4,1,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Valle d'Aosta,0.7490636704119851,7.142857142857143,0,0,0,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
Veneto,0.6798096532970768,2.450776771620836,-8,-2,3,0.7965933170806652,2.411213875055281,-0.7619047619047619,-2.380952380952381,2.1904761904761907
