regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.21994134897360704,0,-3,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Basilicata,0.0,0,-1,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Calabria,0.0,0,-1,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Campania,0.08718395815170009,1,-46,5,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Emilia-Romagna,0.3543307086614173,-1,-22,7,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Friuli Venezia Giulia,0.43352601156069365,0,-5,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Lazio,0.3768413840356286,0,-31,3,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Liguria,1.3282732447817838,0,-20,6,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Lombardia,2.463343108504399,-6,-41,29,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Marche,0.06821282401091405,-3,-5,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Molise,0.0,0,-1,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
P.A. Bolzano,0.0,-1,-6,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
P.A. Trento,0.0,-1,-1,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Piemonte,0.5947955390334573,-1,-33,12,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Puglia,0.15729453401494298,-1,0,3,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Sardegna,0.0,0,0,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Sicilia,0.0,-1,-3,1,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Toscana,0.027816411682892908,-1,-11,4,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Umbria,0.0,0,0,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Valle d'Aosta,0.0,0,0,0,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
Veneto,0.03502013657853266,0,-9,13,0.3543330730887034,-0.7142857142857143,-11.380952380952381,4.190476190476191
