regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,6.655413551965276,8.703878902554399,3,13,27,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Basilicata,10.26936026936027,10.758377425044092,0,-4,1,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Calabria,8.483483483483484,9.281314168377824,1,1,3,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Campania,11.589127897281974,12.3353112742633,3,1,40,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Emilia-Romagna,6.656901467395569,12.105793692699082,8,72,25,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Friuli Venezia Giulia,7.059727711901625,6.573005519317611,1,6,10,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Lazio,5.0467012601927355,12.117356485293017,4,32,22,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Liguria,5.694635488308116,9.517241379310345,2,9,7,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Lombardia,9.659653118757351,11.748168781594966,26,190,59,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Marche,14.019832189168573,16.912035333087964,3,19,9,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Molise,7.466666666666667,7.466666666666667,2,6,2,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
P.A. Bolzano,1.2016148183329376,8.059701492537313,3,-8,4,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
P.A. Trento,6.1034115138592755,2.807646356033453,-1,-2,2,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Piemonte,12.049599644128113,25.701504676697844,7,31,26,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Puglia,14.297076953668721,16.24174823582973,-6,7,32,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Sardegna,3.1153846153846154,3.835227272727273,3,1,4,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Sicilia,2.086671386518612,7.4616922051965355,1,-20,14,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Toscana,5.21816037735849,7.959048877146631,2,8,23,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Umbria,3.8904269269998544,7.402273357360688,-1,5,8,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Valle d'Aosta,2.933333333333333,4.641350210970464,0,1,1,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
Veneto,3.6240891033608733,9.701200417536535,3,26,20,6.7322272439530675,11.457946375893188,3.0476190476190474,18.761904761904763,16.142857142857142
