regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.64783759929391,4.900568181818182,-3,13,8,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Basilicata,3.0203185063152116,4.897595725734639,0,1,0,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Calabria,6.365030674846626,7.0788912579957355,3,-12,3,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Campania,8.299467172401336,8.563799351516307,6,43,38,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Emilia-Romagna,3.091586944288126,5.032354980355905,-9,-5,71,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Friuli Venezia Giulia,4.306459689534301,3.683806600153492,0,-14,26,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Lazio,3.6503945200728345,7.16922479114047,1,-37,52,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Liguria,4.305354558610709,6.273062730627307,-1,-1,12,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Lombardia,4.017798140887264,5.670144142709246,-10,55,63,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Marche,5.589123867069486,8.464667005592272,-4,9,8,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Molise,6.966292134831461,7.126436781609195,-1,-3,4,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
P.A. Bolzano,6.98284340509234,6.626506024096385,0,0,5,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
P.A. Trento,6.628131021194605,3.8922155688622753,-1,-6,3,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Piemonte,3.8506065334474253,7.993850883935434,-1,-13,37,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Puglia,10.102287093437536,11.793646331177959,-1,21,26,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Sardegna,2.071178529754959,2.4415405777166437,-5,-9,8,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Sicilia,4.421478319478769,9.81448234590066,-2,-9,37,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Toscana,2.6742627345844503,5.0945580856812045,8,13,9,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Umbria,3.388004309828804,5.940386230058774,3,6,12,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Valle d'Aosta,1.3201320132013201,2.1739130434782608,0,-8,0,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
Veneto,1.5799918583350294,4.6927717002351494,-21,13,76,3.9520678806524594,6.607068806022521,-1.8095238095238095,2.7142857142857144,23.714285714285715
