regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.35778175313059035,-1,2,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Basilicata,0.6060606060606061,0,0,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Calabria,0.6887052341597796,0,1,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Campania,2.225955480890382,0,5,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Emilia-Romagna,0.46494992846924177,1,-4,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Friuli Venezia Giulia,0.4069767441860465,0,2,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Lazio,2.061301308478222,0,9,1,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Liguria,1.3130029648454045,0,-2,2,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Lombardia,1.1194301083084974,2,4,2,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Marche,0.8233058898036733,0,1,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Molise,1.834862385321101,0,1,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
P.A. Bolzano,1.8469656992084433,0,0,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
P.A. Trento,0.23242300987797793,0,0,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Piemonte,1.077943615257048,0,2,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Puglia,0.7457121551081283,0,6,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Sardegna,2.0282186948853616,0,1,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Sicilia,1.2407780013413816,0,-12,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Toscana,1.2762275578628597,0,4,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Umbria,1.1132940406024885,-1,1,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Valle d'Aosta,0.8403361344537815,0,0,0,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
Veneto,1.1960282834361367,1,-4,1,1.0911391751246093,0.09523809523809523,0.8095238095238095,0.2857142857142857
