regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.0055141096334739,4.637247569184742,1,5,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Basilicata,1.858736059479554,2.0533880903490758,0,0,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Calabria,3.732809430255403,8.306010928961749,0,-2,3,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Campania,1.9280426923739025,4.841149773071105,-1,-10,5,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Emilia-Romagna,1.2239047339017937,2.9493005435266864,0,-9,3,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Friuli Venezia Giulia,0.6725854183481302,2.7284001653575856,1,0,4,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Lazio,1.3259772420927243,3.994908450014687,1,10,6,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Liguria,0.465210355987055,2.807160292921074,1,0,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Lombardia,0.3778191118344571,1.407399509542595,-2,7,2,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Marche,4.285714285714286,5.045278137128072,1,0,2,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Molise,1.2121212121212122,1.2121212121212122,0,1,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
P.A. Bolzano,0.8149221296631656,10.332950631458095,0,3,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
P.A. Trento,0.5117707267144319,4.943820224719101,0,-3,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Piemonte,0.4056995844053038,2.4217961654894045,-1,3,2,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Puglia,1.0455833118722637,4.430240246859158,0,2,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Sardegna,0.28901734104046245,1.2273212379935965,-3,-5,1,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Sicilia,2.393288921786331,6.203368151780004,-2,4,6,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Toscana,0.9167819345707209,3.3996474439687736,-1,7,5,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Umbria,0.74521271578153,3.8897095027080257,1,-2,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Valle d'Aosta,0.4481792717086835,3.076923076923077,0,3,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
Veneto,0.5295419520051912,3.1215244309334915,-1,-2,0,0.7949972944053184,3.377066262492303,-0.23809523809523808,0.5714285714285714,1.8571428571428572
