regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.165327853540071,8.637925648234926,-2,12,10,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Basilicata,9.736308316430021,9.863013698630137,-1,7,1,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Calabria,8.116767532929869,8.823529411764707,6,-1,1,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Campania,10.494814086008281,11.116143317230273,-3,11,13,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Emilia-Romagna,11.80469715698393,18.434297495603662,8,60,31,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Friuli Venezia Giulia,9.753034742570113,8.798214854956965,-6,38,11,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Lazio,4.5456022354355525,11.58448612407706,-2,55,13,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Liguria,6.312674667105047,8.609865470852018,2,1,6,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Lombardia,10.32377732384776,11.532478845196616,8,124,33,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Marche,14.457831325301205,16.73870333988212,4,16,16,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Molise,7.570621468926554,7.570621468926554,0,5,5,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
P.A. Bolzano,2.561936936936937,8.786049631120054,1,8,3,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
P.A. Trento,9.84251968503937,8.638743455497382,0,3,2,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Piemonte,10.046226967901555,17.19621634731991,10,53,9,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Puglia,13.593032835118278,15.365104792417569,-1,20,10,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Sardegna,3.9699122440451315,3.9699122440451315,0,-3,0,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Sicilia,2.6015085136172713,7.687174696383291,2,-5,12,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Toscana,5.89002390784612,7.886246863424543,10,28,10,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Umbria,4.480651731160896,7.513194660043465,-2,-3,5,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Valle d'Aosta,1.3059701492537314,4.635761589403973,0,-1,1,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
Veneto,4.417050028752157,11.164607558139535,0,15,15,7.652873190435475,11.657361581783164,1.619047619047619,21.095238095238095,9.857142857142858
