regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,23.529411764705884,-4,-5,5,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Basilicata,17.72151898734177,2,4,0,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Calabria,7.777777777777778,0,2,1,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Campania,15.754560530679933,46,103,5,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Emilia-Romagna,19.058701836048616,-2,184,75,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Friuli Venezia Giulia,13.521695257315843,5,9,4,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Lazio,inf,23,54,7,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Liguria,42.15686274509804,8,25,33,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Lombardia,34.020510673922146,43,523,546,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Marche,30.17543859649123,3,38,17,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Molise,47.82608695652174,0,1,2,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
P.A. Bolzano,9.785522788203753,6,28,3,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
P.A. Trento,inf,5,35,15,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Piemonte,40.082644628099175,21,435,29,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Puglia,11.352657004830919,2,18,3,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Sardegna,9.61038961038961,1,9,2,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Sicilia,19.759036144578314,6,38,2,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Toscana,14.561170212765957,13,63,25,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Umbria,16.381418092909534,5,17,3,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Valle d'Aosta,70.0,6,8,1,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
Veneto,13.458888378502527,13,99,15,24.8974787363305,9.619047619047619,80.38095238095238,37.76190476190476
